"id","siafi_code"
l10n_br_base.city_3127057,4935
l10n_br_base.city_3127073,0612
l10n_br_base.city_3127107,4541
l10n_br_base.city_3127206,4543
l10n_br_base.city_3127305,4545
l10n_br_base.city_3127339,0614
l10n_br_base.city_3127354,0616
l10n_br_base.city_3127370,0618
l10n_br_base.city_3127388,0620
l10n_br_base.city_3127404,4547
l10n_br_base.city_3127503,4549
l10n_br_base.city_3127701,4553
l10n_br_base.city_3127800,4555
l10n_br_base.city_3127909,4557
l10n_br_base.city_3128006,4559
l10n_br_base.city_3128105,4561
l10n_br_base.city_3128204,4563
l10n_br_base.city_3128253,0622
l10n_br_base.city_3128303,4565
l10n_br_base.city_3128402,4567
l10n_br_base.city_3128501,4569
l10n_br_base.city_3128600,4571
l10n_br_base.city_3128709,4573
l10n_br_base.city_3128808,4575
l10n_br_base.city_3128907,4577
l10n_br_base.city_3129004,4579
l10n_br_base.city_3129103,4581
l10n_br_base.city_3129202,4583
l10n_br_base.city_3129301,4585
l10n_br_base.city_3129400,4587
l10n_br_base.city_3129509,4589
l10n_br_base.city_3129608,4591
l10n_br_base.city_3129657,0624
l10n_br_base.city_3129707,4593
l10n_br_base.city_3129806,4595
l10n_br_base.city_3129905,4597
l10n_br_base.city_3130002,4599
l10n_br_base.city_3130051,2693
l10n_br_base.city_3130101,4601
l10n_br_base.city_3130200,4603
l10n_br_base.city_3130309,4605
l10n_br_base.city_3130408,4607
l10n_br_base.city_3130507,4609
l10n_br_base.city_3130556,0626
l10n_br_base.city_3130606,4611
l10n_br_base.city_3130655,0628
l10n_br_base.city_3130705,4613
l10n_br_base.city_3130804,4615
l10n_br_base.city_3130903,4617
l10n_br_base.city_3131000,4619
l10n_br_base.city_3131109,4621
l10n_br_base.city_3131158,2665
l10n_br_base.city_3131208,4623
l10n_br_base.city_3131307,4625
l10n_br_base.city_3131406,4627
l10n_br_base.city_3131505,4629
l10n_br_base.city_3131604,4631
l10n_br_base.city_3131703,4633
l10n_br_base.city_3131901,4637
l10n_br_base.city_3132008,4639
l10n_br_base.city_3132107,4641
l10n_br_base.city_3132206,4643
l10n_br_base.city_3132305,4645
l10n_br_base.city_3132404,4647
l10n_br_base.city_3132503,4649
l10n_br_base.city_3132602,4651
l10n_br_base.city_3132701,4653
l10n_br_base.city_3132800,4655
l10n_br_base.city_3132909,4657
l10n_br_base.city_3133006,4659
l10n_br_base.city_3133105,4661
l10n_br_base.city_3133204,4663
l10n_br_base.city_3133303,4665
l10n_br_base.city_3133402,4667
l10n_br_base.city_3133501,4669
l10n_br_base.city_3133600,4671
l10n_br_base.city_3133709,4673
l10n_br_base.city_3133758,5731
l10n_br_base.city_3133808,4675
l10n_br_base.city_3133907,4677
l10n_br_base.city_3134004,4679
l10n_br_base.city_3134103,4681
l10n_br_base.city_3134202,4683
l10n_br_base.city_3134301,4685
l10n_br_base.city_3134400,4687
l10n_br_base.city_3134509,4689
l10n_br_base.city_3134608,4691
l10n_br_base.city_3134707,4693
l10n_br_base.city_3134806,4695
l10n_br_base.city_3134905,4697
l10n_br_base.city_3135001,4699
l10n_br_base.city_3135050,2893
l10n_br_base.city_3135076,2655
l10n_br_base.city_3135100,4701
l10n_br_base.city_3135209,4703
l10n_br_base.city_3135308,4705
l10n_br_base.city_3135357,0630
l10n_br_base.city_3135407,4707
l10n_br_base.city_3135456,0632
l10n_br_base.city_3135506,4709
l10n_br_base.city_3135605,4711
l10n_br_base.city_3135704,4713
l10n_br_base.city_3135803,4715
l10n_br_base.city_3135902,4717
l10n_br_base.city_3136009,4719
l10n_br_base.city_3136108,4721
l10n_br_base.city_3136207,4723
l10n_br_base.city_3136306,4725
l10n_br_base.city_3136405,4727
l10n_br_base.city_3136504,4729
l10n_br_base.city_3136520,0634
l10n_br_base.city_3136553,0636
l10n_br_base.city_3136579,0638
l10n_br_base.city_3136652,2691
l10n_br_base.city_3136702,4733
l10n_br_base.city_3136801,4735
l10n_br_base.city_3136900,4737
l10n_br_base.city_3136959,0640
l10n_br_base.city_3137007,4739
l10n_br_base.city_3137106,4741
l10n_br_base.city_3137205,4743
l10n_br_base.city_3137304,4745
l10n_br_base.city_3137403,4747
l10n_br_base.city_3137502,4749
l10n_br_base.city_3137536,2905
l10n_br_base.city_3137601,4751
l10n_br_base.city_3137700,4753
l10n_br_base.city_3137809,4755
l10n_br_base.city_3137908,4757
l10n_br_base.city_3138005,4759
l10n_br_base.city_3138104,4761
l10n_br_base.city_3138203,4763
l10n_br_base.city_3138302,4765
l10n_br_base.city_3138351,0642
l10n_br_base.city_3138401,4767
l10n_br_base.city_3138500,4769
l10n_br_base.city_3138609,4771
l10n_br_base.city_3138658,2695
l10n_br_base.city_3138674,0644
l10n_br_base.city_3138682,0646
l10n_br_base.city_3138708,4773
l10n_br_base.city_3138807,4775
l10n_br_base.city_3138906,4777
l10n_br_base.city_3139003,4779
l10n_br_base.city_3139102,4781
l10n_br_base.city_3139201,4783
l10n_br_base.city_3139250,2895
l10n_br_base.city_3139300,4785
l10n_br_base.city_3139409,4787
l10n_br_base.city_3139508,4789
l10n_br_base.city_3139607,4791
l10n_br_base.city_3139805,4795
l10n_br_base.city_3139706,4793
l10n_br_base.city_3139904,4797
l10n_br_base.city_3140001,4799
l10n_br_base.city_3140100,4801
l10n_br_base.city_3140159,0648
l10n_br_base.city_3140209,4803
l10n_br_base.city_3140308,4805
l10n_br_base.city_3140407,4807
l10n_br_base.city_3140506,4809
l10n_br_base.city_3140530,0650
l10n_br_base.city_3140555,2659
l10n_br_base.city_3140605,4811
l10n_br_base.city_3140704,4813
l10n_br_base.city_3171501,5431
l10n_br_base.city_3140803,4815
l10n_br_base.city_3140852,2897
l10n_br_base.city_3140902,4817
l10n_br_base.city_3141009,4819
l10n_br_base.city_3141108,4821
l10n_br_base.city_3141207,4823
l10n_br_base.city_3141306,4825
l10n_br_base.city_3141405,4827
l10n_br_base.city_3141504,4829
l10n_br_base.city_3141603,4831
l10n_br_base.city_3141702,4833
l10n_br_base.city_3141801,4835
l10n_br_base.city_3141900,4837
l10n_br_base.city_3142007,4839
l10n_br_base.city_3142106,4841
l10n_br_base.city_3142205,4843
l10n_br_base.city_3142254,0652
l10n_br_base.city_3142304,4845
l10n_br_base.city_3142403,4847
l10n_br_base.city_3142502,4849
l10n_br_base.city_3142601,4851
l10n_br_base.city_3142700,4853
l10n_br_base.city_3142809,4855
l10n_br_base.city_3142908,4857
l10n_br_base.city_3143005,4859
l10n_br_base.city_3143104,4861
l10n_br_base.city_3143153,0654
l10n_br_base.city_3143203,4863
l10n_br_base.city_3143401,4867
l10n_br_base.city_3143302,4865
l10n_br_base.city_3143450,2697
l10n_br_base.city_3143500,4869
l10n_br_base.city_3143609,4871
l10n_br_base.city_3143708,4873
l10n_br_base.city_3143807,4875
l10n_br_base.city_3143906,4877
l10n_br_base.city_3144003,4879
l10n_br_base.city_3144102,4881
l10n_br_base.city_3144201,4883
l10n_br_base.city_3144300,4885
l10n_br_base.city_3144359,0656
l10n_br_base.city_3144375,0658
l10n_br_base.city_3144409,4887
l10n_br_base.city_3144508,4889
l10n_br_base.city_3144607,4891
l10n_br_base.city_3144656,0660
l10n_br_base.city_3144672,0662
l10n_br_base.city_3144706,4893
l10n_br_base.city_3144805,4895
l10n_br_base.city_3144904,4897
l10n_br_base.city_3145000,4899
l10n_br_base.city_3145059,0664
l10n_br_base.city_3145109,4901
l10n_br_base.city_3145208,4903
l10n_br_base.city_3136603,4731
l10n_br_base.city_3145307,4905
l10n_br_base.city_3145356,0666
l10n_br_base.city_3145372,0668
l10n_br_base.city_3145406,4907
l10n_br_base.city_3145455,0670
l10n_br_base.city_3145505,4909
l10n_br_base.city_3145604,4911
l10n_br_base.city_3145703,4913
l10n_br_base.city_3145802,4915
l10n_br_base.city_3145851,0672
l10n_br_base.city_3145877,0674
l10n_br_base.city_3145901,4917
l10n_br_base.city_3146008,4919
l10n_br_base.city_3146107,4921
l10n_br_base.city_3146206,4923
l10n_br_base.city_3146255,0676
l10n_br_base.city_3146305,4925
l10n_br_base.city_3146552,0678
l10n_br_base.city_3146404,4927
l10n_br_base.city_3146503,4929
l10n_br_base.city_3146602,4931
l10n_br_base.city_3146701,4933
l10n_br_base.city_3146750,2661
l10n_br_base.city_3146909,4937
l10n_br_base.city_3147105,4941
l10n_br_base.city_3147006,4939
l10n_br_base.city_3147204,4943
l10n_br_base.city_3147303,4945
l10n_br_base.city_3147402,4947
l10n_br_base.city_3147600,4951
l10n_br_base.city_3147709,4953
l10n_br_base.city_3147501,4949
l10n_br_base.city_3147808,4955
l10n_br_base.city_3147907,4957
l10n_br_base.city_3147956,0680
l10n_br_base.city_3148004,4959
l10n_br_base.city_3148103,4961
l10n_br_base.city_3148202,4963
l10n_br_base.city_3148301,4965
l10n_br_base.city_3148400,4967
l10n_br_base.city_3148509,4969
l10n_br_base.city_3148608,4971
l10n_br_base.city_3148707,4973
l10n_br_base.city_3148756,0682
l10n_br_base.city_3148806,4975
l10n_br_base.city_3148905,4977
l10n_br_base.city_3149002,4979
l10n_br_base.city_3149101,4981
l10n_br_base.city_3149150,2899
l10n_br_base.city_3149200,4983
l10n_br_base.city_3149309,4985
l10n_br_base.city_3149408,4987
l10n_br_base.city_3149507,4989
l10n_br_base.city_3149606,4991
l10n_br_base.city_3149705,4993
l10n_br_base.city_3149804,4995
l10n_br_base.city_3149903,4997
l10n_br_base.city_3149952,0684
l10n_br_base.city_3150000,4999
l10n_br_base.city_3150109,5001
l10n_br_base.city_3150158,0686
l10n_br_base.city_3150208,5003
l10n_br_base.city_3150307,5005
l10n_br_base.city_3150406,5007
l10n_br_base.city_3150505,5009
l10n_br_base.city_3150570,0690
l10n_br_base.city_3150604,5011
l10n_br_base.city_3150703,5013
l10n_br_base.city_3150802,5015
l10n_br_base.city_3150901,5017
l10n_br_base.city_3151008,5019
l10n_br_base.city_3151107,5021
l10n_br_base.city_3151206,5023
l10n_br_base.city_3151305,5025
l10n_br_base.city_3151404,5027
l10n_br_base.city_3151503,5029
l10n_br_base.city_3151602,5031
l10n_br_base.city_3151701,5033
l10n_br_base.city_3151800,5035
l10n_br_base.city_3151909,5037
l10n_br_base.city_3152006,5039
l10n_br_base.city_3152105,5041
l10n_br_base.city_3152131,0692
l10n_br_base.city_3152170,0694
l10n_br_base.city_3152204,5043
l10n_br_base.city_3152303,5045
l10n_br_base.city_3152402,5047
l10n_br_base.city_3152501,5049
l10n_br_base.city_3152600,5051
l10n_br_base.city_3152709,5053
l10n_br_base.city_3152808,5055
l10n_br_base.city_3152907,5057
l10n_br_base.city_3153004,5059
l10n_br_base.city_3153103,5061
l10n_br_base.city_3153202,5063
l10n_br_base.city_3153301,5065
l10n_br_base.city_3153400,5067
l10n_br_base.city_3153608,5071
l10n_br_base.city_3153707,5073
l10n_br_base.city_3153905,5077
l10n_br_base.city_3154002,5079
l10n_br_base.city_3154101,5081
l10n_br_base.city_3154150,0696
l10n_br_base.city_3154200,5083
l10n_br_base.city_3154309,5085
l10n_br_base.city_3154408,5087
l10n_br_base.city_3154457,2901
l10n_br_base.city_3154507,5089
l10n_br_base.city_3154606,5091
l10n_br_base.city_3154705,5093
l10n_br_base.city_3154804,5095
l10n_br_base.city_3154903,5097
l10n_br_base.city_3155108,5101
l10n_br_base.city_3155009,5099
l10n_br_base.city_3155207,5103
l10n_br_base.city_3155306,5105
l10n_br_base.city_3155405,5107
l10n_br_base.city_3155504,5109
l10n_br_base.city_3155603,5111
l10n_br_base.city_3155702,5113
l10n_br_base.city_3155801,5115
l10n_br_base.city_3155900,5117
l10n_br_base.city_3156007,5119
l10n_br_base.city_3156106,5121
l10n_br_base.city_3156205,5123
l10n_br_base.city_3156304,5125
l10n_br_base.city_3156403,5127
l10n_br_base.city_3156452,0698
l10n_br_base.city_3156502,5129
l10n_br_base.city_3156601,5131
l10n_br_base.city_3156700,5133
l10n_br_base.city_3156809,5135
l10n_br_base.city_3156908,5137
l10n_br_base.city_3157005,5139
l10n_br_base.city_3157104,5141
l10n_br_base.city_3157203,5143
l10n_br_base.city_3157252,2667
l10n_br_base.city_3157278,0700
l10n_br_base.city_3157302,5145
l10n_br_base.city_3157336,0702
l10n_br_base.city_3157377,0704
l10n_br_base.city_3157401,5147
l10n_br_base.city_3157500,5149
l10n_br_base.city_3157609,5151
l10n_br_base.city_3157658,0706
l10n_br_base.city_3157708,5153
l10n_br_base.city_3157807,5155
l10n_br_base.city_3157906,5157
l10n_br_base.city_3158003,5159
l10n_br_base.city_3158102,5161
l10n_br_base.city_3158201,5163
l10n_br_base.city_3159209,5183
l10n_br_base.city_3159308,5185
l10n_br_base.city_3159357,2669
l10n_br_base.city_3159506,5189
l10n_br_base.city_3159605,5191
l10n_br_base.city_3159704,5193
l10n_br_base.city_3159803,5195
l10n_br_base.city_3158300,5165
l10n_br_base.city_3158409,5167
l10n_br_base.city_3158508,5169
l10n_br_base.city_3158607,5171
l10n_br_base.city_3158706,5173
l10n_br_base.city_3158805,5175
l10n_br_base.city_3158904,5177
l10n_br_base.city_3158953,2673
l10n_br_base.city_3159001,5179
l10n_br_base.city_3159100,5181
l10n_br_base.city_3159902,5197
l10n_br_base.city_3160009,5199
l10n_br_base.city_3160108,5201
l10n_br_base.city_3160207,5203
l10n_br_base.city_3160306,5205
l10n_br_base.city_3160405,5207
l10n_br_base.city_3160454,0708
l10n_br_base.city_3160504,5209
l10n_br_base.city_3160603,5211
l10n_br_base.city_3160702,5213
l10n_br_base.city_3160801,5215
l10n_br_base.city_3160900,5217
l10n_br_base.city_3160959,0710
l10n_br_base.city_3161007,5219
l10n_br_base.city_3161056,0712
l10n_br_base.city_3161106,5221
l10n_br_base.city_3161205,5223
l10n_br_base.city_3161304,5225
l10n_br_base.city_3161403,5227
l10n_br_base.city_3161502,5229
l10n_br_base.city_3161601,5231
l10n_br_base.city_3161650,0714
l10n_br_base.city_3161700,5233
l10n_br_base.city_3161809,5235
l10n_br_base.city_3161908,5237
l10n_br_base.city_3125507,4509
l10n_br_base.city_3162005,5239
l10n_br_base.city_3162104,5241
l10n_br_base.city_3162203,5243
l10n_br_base.city_3162252,0716
l10n_br_base.city_3162302,5245
l10n_br_base.city_3162401,5247
l10n_br_base.city_3162450,0718
l10n_br_base.city_3162500,5249
l10n_br_base.city_3162559,2677
l10n_br_base.city_3162575,2679
l10n_br_base.city_3162609,5251
l10n_br_base.city_3162658,0720
l10n_br_base.city_3162708,5253
l10n_br_base.city_3162807,5255
l10n_br_base.city_3162906,5257
l10n_br_base.city_3162922,0722
l10n_br_base.city_3162948,0724
l10n_br_base.city_3162955,2649
l10n_br_base.city_3163003,5259
l10n_br_base.city_3163102,5261
l10n_br_base.city_3163201,5263
l10n_br_base.city_3163300,5265
l10n_br_base.city_3163409,5267
l10n_br_base.city_3163508,5269
l10n_br_base.city_3163607,5271
l10n_br_base.city_3163706,5273
l10n_br_base.city_3163805,5275
l10n_br_base.city_3163904,5277
l10n_br_base.city_3164100,5281
l10n_br_base.city_3164001,5279
l10n_br_base.city_3164209,5283
l10n_br_base.city_3164308,5285
l10n_br_base.city_3164407,5287
l10n_br_base.city_3164431,0726
l10n_br_base.city_3164472,0728
l10n_br_base.city_3164506,5289
l10n_br_base.city_3164605,5291
l10n_br_base.city_3164704,5293
l10n_br_base.city_3164803,5295
l10n_br_base.city_3164902,5297
l10n_br_base.city_3165206,5303
l10n_br_base.city_3165008,5299
l10n_br_base.city_3165107,5301
l10n_br_base.city_3165305,5305
l10n_br_base.city_3165404,5307
l10n_br_base.city_3165503,5309
l10n_br_base.city_3165537,0730
l10n_br_base.city_3165560,0734
l10n_br_base.city_3165578,2689
l10n_br_base.city_3165602,5311
l10n_br_base.city_3165701,5313
l10n_br_base.city_3165800,5315
l10n_br_base.city_3165909,5317
l10n_br_base.city_3166006,5319
l10n_br_base.city_3166105,5321
l10n_br_base.city_3166204,5323
l10n_br_base.city_3166303,5325
l10n_br_base.city_3166402,5327
l10n_br_base.city_3166501,5329
l10n_br_base.city_3166600,5331
l10n_br_base.city_3166808,5335
l10n_br_base.city_3166709,5333
l10n_br_base.city_3166907,5337
l10n_br_base.city_3166956,0736
l10n_br_base.city_3167004,5339
l10n_br_base.city_3167103,5341
l10n_br_base.city_3167202,5343
l10n_br_base.city_3165552,0732
l10n_br_base.city_3167301,5345
l10n_br_base.city_3167400,5347
l10n_br_base.city_3167509,5349
l10n_br_base.city_3167608,5351
l10n_br_base.city_3167707,5353
l10n_br_base.city_3167806,5355
l10n_br_base.city_3167905,5357
l10n_br_base.city_3168002,5359
l10n_br_base.city_3168051,0738
l10n_br_base.city_3168101,5361
l10n_br_base.city_3168200,5363
l10n_br_base.city_3168309,5365
l10n_br_base.city_3168408,5367
l10n_br_base.city_3168507,5369
l10n_br_base.city_3168606,5371
l10n_br_base.city_3168705,5373
l10n_br_base.city_3168804,5375
l10n_br_base.city_3168903,5377
l10n_br_base.city_3169000,5379
l10n_br_base.city_3169109,5381
l10n_br_base.city_3169208,5383
l10n_br_base.city_3169307,5385
l10n_br_base.city_3169356,4115
l10n_br_base.city_3169406,5387
l10n_br_base.city_3169505,5389
l10n_br_base.city_3169604,5391
l10n_br_base.city_3169703,5393
l10n_br_base.city_3169802,5395
l10n_br_base.city_3169901,5397
l10n_br_base.city_3170008,5399
l10n_br_base.city_3170057,2671
l10n_br_base.city_3170107,5401
l10n_br_base.city_3170206,5403
l10n_br_base.city_3170305,5405
l10n_br_base.city_3170404,5407
l10n_br_base.city_3170438,0742
l10n_br_base.city_3170479,0744
l10n_br_base.city_3170503,5409
l10n_br_base.city_3170529,2699
l10n_br_base.city_3170578,0746
l10n_br_base.city_3170602,5411
l10n_br_base.city_3170651,0748
l10n_br_base.city_3170701,5413
l10n_br_base.city_3170750,0750
l10n_br_base.city_3170800,5415
l10n_br_base.city_3170909,5417
l10n_br_base.city_3171006,5419
l10n_br_base.city_3171030,0752
l10n_br_base.city_3171071,0754
l10n_br_base.city_3171105,5423
l10n_br_base.city_3171154,0756
l10n_br_base.city_3171204,5425
l10n_br_base.city_3171303,5427
l10n_br_base.city_3171402,5429
l10n_br_base.city_3171600,5433
l10n_br_base.city_3171709,5435
l10n_br_base.city_3171808,5437
l10n_br_base.city_3171907,5439
l10n_br_base.city_3172004,5441
l10n_br_base.city_3172103,5443
l10n_br_base.city_3172202,5421
l10n_br_base.city_5000203,9003
l10n_br_base.city_5000252,0141
l10n_br_base.city_5000609,9011
l10n_br_base.city_5000708,9013
l10n_br_base.city_5000807,9015
l10n_br_base.city_5000856,9169
l10n_br_base.city_5000906,9017
l10n_br_base.city_5001003,9019
l10n_br_base.city_5001102,9021
l10n_br_base.city_5001243,9171
l10n_br_base.city_5001508,9029
l10n_br_base.city_5001904,9037
l10n_br_base.city_5002100,9041
l10n_br_base.city_5002159,9801
l10n_br_base.city_5002209,9043
l10n_br_base.city_5002308,9045
l10n_br_base.city_5002407,9055
l10n_br_base.city_5002605,9049
l10n_br_base.city_5002704,9051
l10n_br_base.city_5002803,9053
l10n_br_base.city_5002902,9057
l10n_br_base.city_5002951,9787
l10n_br_base.city_5003108,9061
l10n_br_base.city_5003157,9997
l10n_br_base.city_5003207,9063
l10n_br_base.city_5003256,9803
l10n_br_base.city_5003306,9065
l10n_br_base.city_5003454,9175
l10n_br_base.city_5003488,9793
l10n_br_base.city_5003504,9805
l10n_br_base.city_5003702,9073
l10n_br_base.city_5003751,9173
l10n_br_base.city_5003801,9075
l10n_br_base.city_5004007,9079
l10n_br_base.city_5004106,9081
l10n_br_base.city_5004304,9085
l10n_br_base.city_5004403,9087
l10n_br_base.city_5004502,9089
l10n_br_base.city_5004601,9807
l10n_br_base.city_5004700,9093
l10n_br_base.city_5004809,0161
l10n_br_base.city_5004908,9097
l10n_br_base.city_5005004,9099
l10n_br_base.city_5005103,9101
l10n_br_base.city_5005152,9923
l10n_br_base.city_5005202,9103
l10n_br_base.city_5005251,0163
l10n_br_base.city_5005400,9107
l10n_br_base.city_5005608,9111
l10n_br_base.city_5005681,9179
l10n_br_base.city_5005707,9113
l10n_br_base.city_5005806,9115
l10n_br_base.city_5006002,0143
l10n_br_base.city_5006200,9123
l10n_br_base.city_5006259,0159
l10n_br_base.city_5006309,9125
l10n_br_base.city_5006358,9739
l10n_br_base.city_5006408,9127
l10n_br_base.city_5006606,9131
l10n_br_base.city_5006903,9137
l10n_br_base.city_5007109,9141
l10n_br_base.city_5007208,9143
l10n_br_base.city_5007307,9145
l10n_br_base.city_5007406,9147
l10n_br_base.city_5007505,9149
l10n_br_base.city_5007554,9745
l10n_br_base.city_5007695,9809
l10n_br_base.city_5007802,9811
l10n_br_base.city_5007703,9813
l10n_br_base.city_5007901,9157
l10n_br_base.city_5007935,9757
l10n_br_base.city_5007950,9815
l10n_br_base.city_5007976,9817
l10n_br_base.city_5008008,9159
l10n_br_base.city_5008305,9165
l10n_br_base.city_5008404,9187
l10n_br_base.city_5100102,9001
l10n_br_base.city_5100201,9191
l10n_br_base.city_5100250,8987
l10n_br_base.city_5100300,9005
l10n_br_base.city_5100359,0127
l10n_br_base.city_5100409,9007
l10n_br_base.city_5100508,9009
l10n_br_base.city_5100607,9911
l10n_br_base.city_5100805,9773
l10n_br_base.city_5101001,9869
l10n_br_base.city_5101209,9023
l10n_br_base.city_5101258,8989
l10n_br_base.city_5101308,9025
l10n_br_base.city_5101407,9027
l10n_br_base.city_5101605,9031
l10n_br_base.city_5101704,9033
l10n_br_base.city_5101803,9035
l10n_br_base.city_5101852,1078
l10n_br_base.city_5101902,9873
l10n_br_base.city_5102504,9047
l10n_br_base.city_5102603,9863
l10n_br_base.city_5102637,9777
l10n_br_base.city_5102678,9779
l10n_br_base.city_5102686,1032
l10n_br_base.city_5102702,9193
l10n_br_base.city_5102793,1034
l10n_br_base.city_5102850,9783
l10n_br_base.city_5103007,9059
l10n_br_base.city_5103056,9789
l10n_br_base.city_5103106,9865
l10n_br_base.city_5103205,8979
l10n_br_base.city_5103254,1080
l10n_br_base.city_5103304,9883
l10n_br_base.city_5103353,0131
l10n_br_base.city_5103361,1082
l10n_br_base.city_5103379,0089
l10n_br_base.city_5103403,9067
l10n_br_base.city_5103437,1084
l10n_br_base.city_5103452,9833
l10n_br_base.city_5103502,9069
l10n_br_base.city_5103601,9071
l10n_br_base.city_5103700,1036
l10n_br_base.city_5103809,9881
l10n_br_base.city_5103858,1038
l10n_br_base.city_5103908,9077
l10n_br_base.city_5103957,0135
l10n_br_base.city_5104104,9887
l10n_br_base.city_5104203,9083
l10n_br_base.city_5104500,9877
l10n_br_base.city_5104526,1184
l10n_br_base.city_5104559,9901
l10n_br_base.city_5104609,9091
l10n_br_base.city_5104807,9095
l10n_br_base.city_5104906,9861
l10n_br_base.city_5105002,8991
l10n_br_base.city_5105101,9819
l10n_br_base.city_5105150,9831
l10n_br_base.city_5105176,9921
l10n_br_base.city_5105200,9189
l10n_br_base.city_5105234,0137
l10n_br_base.city_5105259,9925
l10n_br_base.city_5105309,9105
l10n_br_base.city_5105580,9899
l10n_br_base.city_5105606,9929
l10n_br_base.city_5105622,9177
l10n_br_base.city_5105903,9117
l10n_br_base.city_5106000,9119
l10n_br_base.city_5106109,9121
l10n_br_base.city_5106158,0117
l10n_br_base.city_5106208,8981
l10n_br_base.city_5106216,9889
l10n_br_base.city_5108808,0121
l10n_br_base.city_5106182,1040
l10n_br_base.city_5108857,0103
l10n_br_base.city_5108907,0111
l10n_br_base.city_5108956,0119
l10n_br_base.city_5106224,9937
l10n_br_base.city_5106174,1086
l10n_br_base.city_5106232,9893
l10n_br_base.city_5106190,1088
l10n_br_base.city_5106240,1042
l10n_br_base.city_5106257,9195
l10n_br_base.city_5106273,9903
l10n_br_base.city_5106265,1044
l10n_br_base.city_5106315,1090
l10n_br_base.city_5106281,9867
l10n_br_base.city_5106299,9885
l10n_br_base.city_5106307,8983
l10n_br_base.city_5106372,9181
l10n_br_base.city_5106422,9891
l10n_br_base.city_5106455,0091
l10n_br_base.city_5106505,9129
l10n_br_base.city_5106653,0095
l10n_br_base.city_5106703,9133
l10n_br_base.city_5106752,8999
l10n_br_base.city_5106778,9895
l10n_br_base.city_5106802,9135
l10n_br_base.city_5106828,9875
l10n_br_base.city_5106851,0101
l10n_br_base.city_5107008,9139
l10n_br_base.city_5107040,9871
l10n_br_base.city_5107065,0097
l10n_br_base.city_5107156,9879
l10n_br_base.city_5107180,9741
l10n_br_base.city_5107198,0099
l10n_br_base.city_5107206,8995
l10n_br_base.city_5107578,1092
l10n_br_base.city_5107602,9151
l10n_br_base.city_5107701,9153
l10n_br_base.city_5107750,8997
l10n_br_base.city_5107743,1094
l10n_br_base.city_5107768,1096
l10n_br_base.city_5107776,9197
l10n_br_base.city_5107263,0115
l10n_br_base.city_5107792,1098
l10n_br_base.city_5107800,9155
l10n_br_base.city_5107859,9183
l10n_br_base.city_5107297,6087
l10n_br_base.city_5107305,9199
l10n_br_base.city_5107354,0133
l10n_br_base.city_5107107,8993
l10n_br_base.city_5107404,0093
l10n_br_base.city_5107875,1046
l10n_br_base.city_5107883,1100
l10n_br_base.city_5107909,8985
l10n_br_base.city_5107925,9907
l10n_br_base.city_5107941,0125
l10n_br_base.city_5107958,9185
l10n_br_base.city_5108006,9763
l10n_br_base.city_5108055,9909
l10n_br_base.city_5108105,9161
l10n_br_base.city_5108204,9163
l10n_br_base.city_5108303,1048
l10n_br_base.city_5108352,1102
l10n_br_base.city_5108402,9167
l10n_br_base.city_5108501,9905
l10n_br_base.city_5108600,9897
l10n_br_base.city_1500107,0401
l10n_br_base.city_1500131,0375
l10n_br_base.city_1500206,0403
l10n_br_base.city_1500305,0405
l10n_br_base.city_1500347,0383
l10n_br_base.city_1500404,0407
l10n_br_base.city_1500503,0409
l10n_br_base.city_1500602,0411
l10n_br_base.city_1500701,0413
l10n_br_base.city_1500800,0415
l10n_br_base.city_1500859,0040
l10n_br_base.city_1500909,0417
l10n_br_base.city_1500958,0389
l10n_br_base.city_1501006,0419
l10n_br_base.city_1501105,0421
l10n_br_base.city_1501204,0423
l10n_br_base.city_1501253,0042
l10n_br_base.city_1501303,0425
l10n_br_base.city_1501402,0427
l10n_br_base.city_1501451,0044
l10n_br_base.city_1501501,0429
l10n_br_base.city_1501576,0575
l10n_br_base.city_1501600,0431
l10n_br_base.city_1501709,0433
l10n_br_base.city_1501725,0639
l10n_br_base.city_1501758,0577
l10n_br_base.city_1501782,0625
l10n_br_base.city_1501808,0435
l10n_br_base.city_1501907,0437
l10n_br_base.city_1502004,0439
l10n_br_base.city_1501956,0046
l10n_br_base.city_1502103,0441
l10n_br_base.city_1502152,0048
l10n_br_base.city_1502202,0443
l10n_br_base.city_1502301,0445
l10n_br_base.city_1502400,0447
l10n_br_base.city_1502509,0449
l10n_br_base.city_1502608,0451
l10n_br_base.city_1502707,0453
l10n_br_base.city_1502756,0579
l10n_br_base.city_1502764,0385
l10n_br_base.city_1502772,0581
l10n_br_base.city_1502806,0455
l10n_br_base.city_1502855,0050
l10n_br_base.city_1502905,0457
l10n_br_base.city_1502939,0583
l10n_br_base.city_1502954,0377
l10n_br_base.city_1503002,0459
l10n_br_base.city_1503044,0052
l10n_br_base.city_1503077,0585
l10n_br_base.city_1503093,0627
l10n_br_base.city_1503101,0461
l10n_br_base.city_1503200,0463
l10n_br_base.city_1503309,0465
l10n_br_base.city_1503408,0467
l10n_br_base.city_1503457,0621
l10n_br_base.city_1503507,0469
l10n_br_base.city_1503606,0471
l10n_br_base.city_1503705,0473
l10n_br_base.city_1503754,0631
l10n_br_base.city_1503804,0475
l10n_br_base.city_1503903,0477
l10n_br_base.city_1504000,0479
l10n_br_base.city_1504059,0587
l10n_br_base.city_1504109,0481
